id,booking_date,origin,destination,dep_date,dep_time,pax,fare_choice
9711,20170531,GOI,BOM,20170604,430,1,Classic
9712,20170526,BLR,BOM,20170604,2035,2,Classic
9713,20170602,DEL,BLR,20170604,1150,2,Flex
9714,20170527,HYD,BOM,20170604,1940,1,Classic
9715,20170603,BOM,MAA,20170604,1335,1,Classic
9716,20170530,DEL,BOM,20170604,1915,1,Classic
9717,20170531,HYD,BOM,20170604,2130,1,Classic
9718,20170420,CCU,BOM,20170604,145,2,Deal
9719,20170601,DEL,BOM,20170604,1615,1,Flex
9720,20170505,MAA,BOM,20170604,1310,2,Saver
9721,20170604,DEL,BOM,20170604,945,1,Flex
9722,20170602,GOI,BOM,20170604,1310,1,Classic
9723,20170526,BLR,DEL,20170604,750,1,Saver
9724,20170602,DEL,BLR,20170604,750,1,Classic
9725,20170513,BLR,BOM,20170604,855,1,Deal
9726,20170520,BOM,CCU,20170604,705,1,Saver
9727,20170513,GOI,BOM,20170604,1835,1,Saver
9728,20170324,DEL,MAA,20170604,1600,1,Deal
9729,20170325,BOM,MAA,20170604,1915,1,Saver
9730,20170402,DEL,BLR,20170604,2045,1,Saver
9731,20170510,DEL,MAA,20170604,650,2,Saver
9732,20170510,BOM,DEL,20170604,1700,1,Deal
9733,20170531,BOM,DEL,20170604,2055,3,Deal
9734,20170601,DEL,BOM,20170604,705,1,Classic
9735,20170601,DEL,BLR,20170604,750,1,Classic
9736,20170601,BOM,DEL,20170604,300,2,Saver
9737,20170602,BOM,DEL,20170604,1300,1,Classic
9738,20170603,MAA,BOM,20170604,810,1,Classic
9739,20170603,DEL,BLR,20170604,2140,1,Classic
9740,20170603,BOM,CCU,20170604,815,2,Classic
9741,20170603,BOM,BLR,20170604,2130,1,Classic
9742,20170328,BOM,CCU,20170604,815,1,Deal
9743,20170510,MAA,DEL,20170604,1340,2,Saver
9744,20170510,MAA,BOM,20170604,1545,1,Saver
9745,20170524,DEL,BOM,20170604,1400,1,Classic
9746,20170531,BLR,BOM,20170604,2150,1,Classic
9747,20170426,MAA,DEL,20170604,1340,1,Deal
9748,20170531,BOM,DEL,20170604,1915,1,Classic
9749,20170504,CCU,BOM,20170604,1405,1,Classic
9750,20170525,BOM,BLR,20170604,1455,1,Saver
9751,20170519,BOM,CCU,20170604,610,1,Deal
9752,20170602,MAA,BOM,20170604,1920,1,Classic
9753,20170603,DEL,BOM,20170604,1815,1,Flex
9754,20170603,DEL,BOM,20170604,1030,2,Flex
9755,20170302,MAA,BOM,20170604,1120,1,Deal
9756,20170426,MAA,DEL,20170604,630,1,Deal
9757,20170524,BLR,BOM,20170604,1815,1,Classic
9758,20170531,BOM,DEL,20170604,1100,2,Saver
9759,20170503,BOM,MAA,20170604,705,2,Deal
9760,20170518,BOM,MAA,20170604,1055,4,Saver
9761,20170518,BOM,DEL,20170604,955,1,Saver
9762,20170601,BLR,DEL,20170604,1745,1,Classic
9763,20170407,DEL,BLR,20170604,2140,1,Saver
9764,20170602,GOI,BOM,20170604,1435,1,Saver
9765,20170422,BLR,DEL,20170604,1945,2,Deal
9766,20170603,BOM,MAA,20170604,705,1,Classic
9767,20170529,GOI,BOM,20170604,1435,1,Classic
9768,20170508,BOM,DEL,20170604,730,2,Deal
9769,20170508,BOM,CCU,20170604,705,2,Deal
9770,20170530,BLR,BOM,20170604,855,1,Classic
9771,20170325,BLR,BOM,20170604,1120,2,Deal
9772,20170507,DEL,MAA,20170604,650,1,Saver
9773,20170510,MAA,BOM,20170604,810,5,Saver
9774,20170501,BOM,CCU,20170604,1905,1,Saver
9775,20170424,DEL,CCU,20170604,730,4,Deal
9776,20170418,BLR,DEL,20170604,920,4,Deal
9777,20170509,GOI,BOM,20170604,430,1,Deal
9778,20170322,DEL,CCU,20170604,1050,5,Classic
9779,20170604,DEL,CCU,20170604,1050,2,Flex
9780,20170604,GOI,BOM,20170604,1435,1,Classic
9781,20170508,HYD,BOM,20170604,1830,2,Saver
9782,20170516,DEL,BOM,20170604,2050,1,Saver
9783,20170530,DEL,MAA,20170604,1115,1,Saver
9784,20170509,BLR,DEL,20170604,1745,1,Saver
9785,20170328,CCU,BOM,20170604,620,1,Deal
9786,20170603,DEL,BOM,20170604,945,1,Flex
9787,20170514,GOI,BOM,20170604,1310,2,Classic
9788,20170508,BOM,DEL,20170604,730,2,Deal
9789,20170324,DEL,BOM,20170604,800,1,Saver
9790,20170604,DEL,BOM,20170604,1945,1,Flex
9791,20170531,DEL,MAA,20170604,850,1,Saver
9792,20170530,DEL,BOM,20170604,945,1,Classic
9793,20170603,HYD,BOM,20170604,720,1,Classic
9794,20170528,BLR,BOM,20170604,1120,1,Classic
9795,20170514,BOM,BLR,20170604,2130,1,Saver
9796,20170604,DEL,BOM,20170604,2150,1,Flex
9797,20170514,BLR,BOM,20170604,2150,1,Saver
9798,20170421,BOM,BLR,20170604,1330,2,Deal
9799,20170530,DEL,BLR,20170604,1450,1,Flex
9800,20170412,DEL,MAA,20170604,2055,1,Saver
9801,20170320,BOM,BLR,20170604,1455,2,Deal
9802,20170504,DEL,BLR,20170604,750,3,Saver
9803,20170519,DEL,BOM,20170604,1240,1,Classic
9804,20170603,BLR,BOM,20170604,855,1,Classic
9805,20170324,CCU,BOM,20170604,1145,1,Deal
9806,20170220,BLR,DEL,20170604,1510,2,Deal
9807,20170411,MAA,BOM,20170604,1805,1,Saver
9808,20170529,CCU,BOM,20170604,1610,1,Flex
9809,20170510,HYD,BOM,20170604,1505,1,Deal
9810,20170411,MAA,BOM,20170604,1545,1,Saver
9811,20170402,DEL,MAA,20170604,2055,1,Saver
9812,20170531,DEL,BOM,20170604,2245,1,Classic
9813,20170524,DEL,BLR,20170604,750,1,Classic
9814,20170531,BOM,BLR,20170604,840,1,Deal
9815,20170427,HYD,BOM,20170604,915,2,Deal
9816,20170601,CCU,BOM,20170604,1850,1,Flex
9817,20170525,DEL,BOM,20170604,705,1,Saver
9818,20170602,CCU,BOM,20170604,1850,1,Flex
9819,20170513,MAA,DEL,20170604,630,1,Deal
9820,20170327,DEL,BOM,20170604,1915,1,Deal
9821,20170329,DEL,BLR,20170604,2140,2,Saver
9822,20170531,GOI,BOM,20170604,1500,1,Flex
9823,20170524,BOM,DEL,20170604,1700,2,Saver
9824,20170524,DEL,BOM,20170604,1745,4,Classic
9825,20170531,MAA,DEL,20170604,1930,1,Saver
9826,20170510,BLR,DEL,20170604,1510,1,Saver
9827,20170525,MAA,DEL,20170604,1030,1,Classic
9828,20170601,BLR,DEL,20170604,1745,1,Classic
9829,20170421,BLR,BOM,20170604,1120,1,Saver
9830,20170519,BOM,CCU,20170604,1255,1,Classic
9831,20170602,DEL,BOM,20170604,1615,2,Flex
9832,20170519,DEL,BOM,20170604,800,1,Saver
9833,20170520,GOI,BOM,20170604,1310,1,Classic
9834,20170411,MAA,DEL,20170604,1030,4,Deal
9835,20170405,MAA,DEL,20170604,1930,2,Deal
9836,20170531,BOM,CCU,20170604,1750,1,Classic
9837,20170518,CCU,BOM,20170604,925,1,Classic
9838,20170518,MAA,DEL,20170604,1930,1,Saver
9839,20170601,DEL,BOM,20170604,1030,1,Classic
9840,20170519,BOM,CCU,20170604,1255,1,Classic
9841,20170602,CCU,BOM,20170604,925,1,Flex
9842,20170602,DEL,BOM,20170604,1030,1,Classic
9843,20170603,BOM,MAA,20170604,1805,1,Classic
9844,20170603,DEL,BOM,20170604,2050,1,Flex
9845,20170603,CCU,BOM,20170604,1850,1,Saver
9846,20170328,BLR,DEL,20170604,555,1,Deal
9847,20170514,BOM,CCU,20170604,1750,1,Deal
9848,20170515,CCU,BOM,20170604,925,1,Saver
9849,20170501,BOM,MAA,20170604,705,1,Deal
9850,20170529,DEL,BOM,20170604,1915,1,Classic
9851,20170530,BOM,MAA,20170604,1805,1,Classic
9852,20170530,DEL,BOM,20170604,1745,1,Classic
9853,20170523,BOM,MAA,20170604,1335,1,Classic
9854,20170531,GOI,BOM,20170604,1500,1,Classic
9855,20170406,BOM,BLR,20170604,840,1,Deal
9856,20170525,BOM,BLR,20170604,1455,1,Saver
9857,20170421,BOM,BLR,20170604,840,2,Deal
9858,20170602,BOM,DEL,20170604,1630,2,Classic
9859,20170602,DEL,BOM,20170604,705,1,Classic
9860,20170505,HYD,BOM,20170604,1940,2,Deal
9861,20170519,BLR,BOM,20170604,1615,1,Classic
9862,20170603,DEL,BOM,20170604,705,1,Flex
9863,20170603,DEL,BLR,20170604,2045,2,Classic
9864,20170507,HYD,BOM,20170604,1830,2,Saver
9865,20170509,BOM,CCU,20170604,230,1,Deal
9866,20170530,MAA,BOM,20170604,2045,1,Classic
9867,20170313,BLR,DEL,20170604,1510,1,Deal
9868,20170604,BLR,DEL,20170604,1945,1,Saver
9869,20170601,CCU,BOM,20170604,620,1,Classic
9870,20170601,GOI,BOM,20170604,1500,1,Classic
9871,20170428,MAA,BOM,20170604,1545,1,Saver
9872,20170526,DEL,CCU,20170604,730,1,Classic
9873,20170422,CCU,BOM,20170604,620,1,Saver
9874,20170513,BOM,DEL,20170604,700,1,Deal
9875,20170603,HYD,BOM,20170604,2130,1,Classic
9876,20170603,CCU,BOM,20170604,620,2,Flex
9877,20170327,CCU,BOM,20170604,1850,2,Deal
9878,20170314,CCU,BOM,20170604,1610,1,Saver
9879,20170322,BOM,MAA,20170604,705,2,Deal
9880,20170602,DEL,BOM,20170604,800,1,Classic
9881,20170506,HYD,BOM,20170604,1830,1,Deal
9882,20170603,GOI,BOM,20170604,1310,1,Classic
9883,20170601,CCU,BOM,20170604,1850,1,Flex
9884,20170518,DEL,BOM,20170604,1240,1,Classic
9885,20170603,BLR,DEL,20170604,1745,1,Classic
9886,20170324,BLR,BOM,20170604,1615,5,Deal
9887,20170324,BLR,BOM,20170604,1615,1,Deal
9888,20170421,BLR,DEL,20170604,1745,3,Deal
9889,20170324,CCU,BOM,20170604,1145,1,Deal
9890,20170504,DEL,BOM,20170604,2050,1,Saver
9891,20170313,BOM,CCU,20170604,230,1,Deal
9892,20170604,MAA,BOM,20170604,1805,4,Classic
9893,20170604,CCU,BOM,20170604,2120,1,Flex
9894,20170529,BOM,BLR,20170604,1330,1,Classic
9895,20170508,HYD,BOM,20170604,1940,1,Saver
9896,20170529,DEL,BOM,20170604,1815,1,Classic
9897,20170529,BOM,BLR,20170604,2025,1,Classic
9898,20170530,MAA,BOM,20170604,2045,2,Classic
9899,20170301,GOI,BOM,20170604,1835,1,Deal
9900,20170306,DEL,BOM,20170604,1240,1,Saver
9901,20170304,MAA,DEL,20170604,1340,2,Deal
9902,20170226,BOM,BLR,20170604,1800,1,Deal
9903,20170305,MAA,BOM,20170604,1120,1,Deal
9904,20170524,DEL,CCU,20170604,730,1,Classic
9905,20170519,BOM,BLR,20170604,1550,1,Saver
9906,20170602,CCU,BOM,20170604,1405,2,Flex
9907,20170520,BOM,BLR,20170604,1800,3,Saver
9908,20170527,DEL,BOM,20170604,1945,1,Classic
9909,20170531,HYD,BOM,20170604,1940,2,Saver
9910,20170601,DEL,BOM,20170604,705,1,Classic
9911,20170519,DEL,CCU,20170604,730,1,Classic
9912,20170408,GOI,BOM,20170604,1500,2,Deal
9913,20170330,DEL,MAA,20170604,2055,1,Deal
9914,20170325,BOM,MAA,20170604,1915,1,Saver
9915,20170327,BLR,BOM,20170604,545,3,Deal
9916,20170530,DEL,MAA,20170604,1115,6,Saver
9917,20170327,BLR,BOM,20170604,545,3,Deal
9918,20170324,CCU,BOM,20170604,925,3,Saver
9919,20170530,DEL,MAA,20170604,1115,1,Saver
9920,20170604,DEL,BLR,20170604,2140,1,Flex
9921,20170529,DEL,MAA,20170604,1600,2,Classic
9922,20170529,BOM,DEL,20170604,1700,1,Saver
9923,20170530,DEL,BOM,20170604,1945,1,Classic
9924,20170530,DEL,CCU,20170604,730,1,Classic
9925,20170324,BOM,BLR,20170604,840,1,Deal
9926,20170324,BLR,BOM,20170604,2035,1,Deal
9927,20170407,DEL,MAA,20170604,1600,1,Saver
9928,20170529,HYD,BOM,20170604,1940,1,Classic
9929,20170530,BOM,MAA,20170604,1915,1,Deal
9930,20170530,DEL,BOM,20170604,1615,1,Flex
9931,20170604,DEL,MAA,20170604,1115,1,Flex
9932,20170528,BOM,BLR,20170604,1550,1,Saver
9933,20170523,BOM,BLR,20170604,840,2,Saver
9934,20170530,BOM,BLR,20170604,630,1,Deal
9935,20170528,BOM,DEL,20170604,1700,1,Saver
9936,20170424,MAA,DEL,20170604,1930,1,Deal
9937,20170522,HYD,BOM,20170604,1940,1,Saver
9938,20170530,MAA,BOM,20170604,1545,1,Classic
9939,20170530,DEL,BLR,20170604,2045,1,Classic
9940,20170529,BOM,DEL,20170604,1630,1,Saver
9941,20170523,BLR,BOM,20170604,1615,1,Saver
9942,20170509,GOI,BOM,20170604,430,1,Deal
9943,20170411,MAA,BOM,20170604,1545,1,Deal
9944,20170211,DEL,CCU,20170604,1050,4,Deal
9945,20170325,CCU,BOM,20170604,925,1,Saver
9946,20170302,MAA,BOM,20170604,1120,1,Deal
9947,20170428,CCU,BOM,20170604,925,1,Saver
9948,20170602,DEL,BOM,20170604,1745,3,Flex
9949,20170602,MAA,BOM,20170604,1310,2,Classic
9950,20170513,GOI,BOM,20170604,1835,1,Saver
9951,20170520,BOM,BLR,20170604,1800,1,Saver
9952,20170603,DEL,BOM,20170604,1815,1,Flex
9953,20170514,BOM,BLR,20170604,1330,1,Saver
9954,20170604,DEL,BLR,20170604,2045,1,Classic
9955,20170515,BOM,BLR,20170604,1455,1,Saver
9956,20170510,MAA,BOM,20170604,810,1,Saver
9957,20170522,BLR,BOM,20170604,1615,1,Classic
9958,20170529,GOI,BOM,20170604,705,1,Classic
9959,20170523,DEL,BOM,20170604,1240,1,Classic
9960,20170523,BLR,BOM,20170604,1815,1,Classic
9961,20170604,BLR,BOM,20170604,2150,1,Classic
9962,20170514,BOM,BLR,20170604,1550,1,Saver
9963,20170529,CCU,BOM,20170604,1145,1,Flex
9964,20170530,BOM,DEL,20170604,800,1,Deal
9965,20170530,DEL,BOM,20170604,1945,1,Classic
9966,20170419,DEL,BLR,20170604,1445,1,Deal
9967,20170531,GOI,BOM,20170604,430,2,Classic
9968,20170511,MAA,BOM,20170604,2045,1,Classic
9969,20170325,BOM,MAA,20170604,1915,1,Saver
9970,20170327,DEL,BLR,20170604,1625,1,Deal
9971,20170312,DEL,CCU,20170604,730,1,Saver
9972,20170510,CCU,BOM,20170604,1405,1,Classic
9973,20170419,CCU,BOM,20170604,145,3,Deal
9974,20170512,HYD,BOM,20170604,1830,1,Deal
9975,20170526,BOM,BLR,20170604,1455,2,Saver
9976,20170602,DEL,BOM,20170604,800,2,Classic
9977,20170415,GOI,BOM,20170604,1310,4,Saver
9978,20170419,DEL,CCU,20170604,230,1,Deal
9979,20170524,BOM,CCU,20170604,1255,1,Classic
9980,20170531,DEL,BOM,20170604,1030,1,Classic
9981,20170601,BOM,CCU,20170604,1255,1,Classic
9982,20170601,DEL,BOM,20170604,1745,1,Flex
9983,20170603,MAA,BOM,20170604,2045,1,Saver
9984,20170510,BOM,DEL,20170604,1300,1,Deal
9985,20170531,BLR,DEL,20170604,1510,2,Classic
9986,20170524,BOM,DEL,20170604,1630,1,Saver
9987,20170504,BOM,BLR,20170604,840,1,Saver
9988,20170420,BOM,CCU,20170604,1255,1,Deal
9989,20170511,DEL,BOM,20170604,1815,2,Classic
9990,20170420,BOM,MAA,20170604,705,1,Deal
9991,20170601,BLR,BOM,20170604,1815,1,Flex
9992,20170602,CCU,BOM,20170604,925,1,Flex
9993,20170422,BOM,DEL,20170604,1300,2,Deal
9994,20170603,GOI,BOM,20170604,430,1,Saver
9995,20170604,DEL,BLR,20170604,1830,1,Classic
9996,20170324,DEL,MAA,20170604,1600,1,Deal
9997,20170325,DEL,BOM,20170604,1615,1,Saver
9998,20170514,BOM,DEL,20170604,2055,1,Deal
9999,20170521,MAA,DEL,20170604,1340,1,Classic
10000,20170425,BLR,DEL,20170604,1745,2,Saver
10001,20170529,MAA,BOM,20170604,1545,1,Classic
10002,20170501,GOI,BOM,20170604,1500,2,Classic
10003,20170503,BLR,BOM,20170604,1815,4,Deal
10004,20170328,CCU,BOM,20170604,620,1,Deal
10005,20170310,BOM,CCU,20170604,1905,1,Deal
10006,20170420,MAA,BOM,20170604,1545,1,Saver
10007,20170601,MAA,BOM,20170604,1545,1,Classic
10008,20170601,MAA,DEL,20170604,1030,1,Classic
10009,20170602,GOI,BOM,20170604,1500,1,Classic
10010,20170505,MAA,BOM,20170604,1545,1,Deal
10011,20170602,DEL,BOM,20170604,1945,1,Classic
10012,20170526,BLR,BOM,20170604,1615,1,Classic
10013,20170530,DEL,MAA,20170604,1115,1,Classic
10014,20170604,DEL,BOM,20170604,1745,2,Classic
10015,20170603,DEL,BOM,20170604,2245,1,Flex
10016,20170603,CCU,BOM,20170604,2120,1,Flex
10017,20170604,DEL,BOM,20170604,1030,1,Flex
10018,20170508,HYD,BOM,20170604,720,2,Deal
10019,20170410,DEL,BLR,20170604,2140,1,Saver
10020,20170529,CCU,BOM,20170604,1610,1,Flex
10021,20170502,DEL,CCU,20170604,1050,1,Saver
10022,20170523,CCU,BOM,20170604,1610,1,Classic
10023,20170426,BOM,DEL,20170604,955,1,Deal
10024,20170601,DEL,BLR,20170604,1150,1,Flex
10025,20170505,HYD,BOM,20170604,915,3,Deal
10026,20170602,BOM,BLR,20170604,1550,1,Flex
10027,20170602,MAA,BOM,20170604,1920,1,Classic
10028,20170527,DEL,BLR,20170604,750,1,Classic
10029,20170520,GOI,BOM,20170604,1310,1,Classic
10030,20170416,DEL,MAA,20170604,650,2,Deal
10031,20170504,DEL,BOM,20170604,2050,1,Saver
10032,20170604,DEL,BOM,20170604,1945,1,Flex
10033,20170514,BLR,DEL,20170604,555,2,Saver
10034,20170602,BOM,CCU,20170604,815,1,Classic
10035,20170522,BOM,CCU,20170604,1255,1,Classic
10036,20170503,DEL,CCU,20170604,525,2,Deal
10037,20170530,BLR,DEL,20170604,1510,3,Classic
10038,20170510,BOM,DEL,20170604,1700,3,Deal
10039,20170604,MAA,BOM,20170604,545,1,Deal
10040,20170529,BOM,CCU,20170604,815,1,Classic
10041,20170529,HYD,BOM,20170604,2130,1,Classic
10042,20170523,BOM,BLR,20170604,2025,1,Saver
10043,20170508,MAA,DEL,20170604,1340,3,Saver
10044,20170509,DEL,BOM,20170604,1240,3,Saver
10045,20170516,BLR,DEL,20170604,750,1,Saver
10046,20170509,CCU,BOM,20170604,2120,2,Saver
10047,20170604,BLR,BOM,20170604,545,1,Deal
10048,20170604,BLR,DEL,20170604,1510,1,Classic
10049,20170522,CCU,BOM,20170604,620,1,Classic
10050,20170515,BLR,BOM,20170604,2150,1,Saver
10051,20170425,BLR,DEL,20170604,1945,1,Deal
10052,20170530,BOM,MAA,20170604,2040,1,Classic
10053,20170324,BOM,MAA,20170604,835,4,Deal
10054,20170504,MAA,BOM,20170604,1310,2,Saver
10055,20170324,BLR,BOM,20170604,2035,1,Deal
10056,20170604,BOM,DEL,20170604,1500,1,Classic
10057,20170529,MAA,DEL,20170604,1930,1,Saver
10058,20170503,BOM,CCU,20170604,1750,2,Saver
10059,20170530,DEL,BOM,20170604,1945,1,Saver
10060,20170530,DEL,BLR,20170604,2140,2,Classic
10061,20170220,BOM,DEL,20170604,300,3,Deal
10062,20170320,MAA,BOM,20170604,2045,3,Saver
10063,20170531,BOM,BLR,20170604,1800,1,Classic
10064,20170517,BOM,DEL,20170604,300,2,Saver
10065,20170531,GOI,BOM,20170604,1835,1,Flex
10066,20170601,DEL,CCU,20170604,1750,2,Flex
10067,20170601,MAA,BOM,20170604,1545,1,Classic
10068,20170602,DEL,BOM,20170604,1500,1,Flex
10069,20170513,BOM,BLR,20170604,1550,1,Saver
10070,20170603,BOM,DEL,20170604,1500,1,Classic
10071,20170603,DEL,BOM,20170604,1615,1,Flex
10072,20170603,DEL,BOM,20170604,2245,1,Flex
10073,20170311,DEL,CCU,20170604,730,3,Saver
10074,20170421,BLR,DEL,20170604,1745,1,Deal
10075,20170528,BOM,DEL,20170604,1300,1,Saver
10076,20170604,MAA,BOM,20170604,1310,1,Flex
10077,20170430,BOM,BLR,20170604,1330,1,Deal
10078,20170514,BOM,DEL,20170604,830,1,Deal
10079,20170515,BOM,DEL,20170604,1100,1,Saver
10080,20170509,CCU,BOM,20170604,1145,1,Saver
10081,20170530,BOM,DEL,20170604,2055,1,Saver
10082,20170603,DEL,BOM,20170604,1745,1,Flex
10083,20170514,DEL,MAA,20170604,650,2,Saver
10084,20170502,DEL,BOM,20170604,1030,1,Saver
10085,20170510,BOM,DEL,20170604,1800,1,Deal
10086,20170531,BLR,DEL,20170604,1745,1,Classic
10087,20170531,DEL,BOM,20170604,800,1,Classic
10088,20170601,BOM,CCU,20170604,1255,1,Classic
10089,20170601,CCU,BOM,20170604,1610,1,Flex
10090,20170602,DEL,BOM,20170604,1135,1,Flex
10091,20170602,DEL,BOM,20170604,800,1,Flex
10092,20170603,BOM,MAA,20170604,305,1,Classic
10093,20170604,HYD,BOM,20170604,1830,1,Classic
10094,20170514,BOM,MAA,20170604,2040,1,Saver
10095,20170508,BOM,MAA,20170604,1915,3,Saver
10096,20170529,MAA,BOM,20170604,1545,1,Classic
10097,20170522,DEL,BOM,20170604,800,3,Saver
10098,20170530,BOM,CCU,20170604,1750,1,Classic
10099,20170523,BOM,DEL,20170604,300,2,Saver
10100,20170523,BOM,DEL,20170604,800,1,Saver
10101,20170530,BOM,MAA,20170604,1055,1,Classic
10102,20170426,BOM,BLR,20170604,630,3,Deal
10103,20170531,MAA,DEL,20170604,1820,1,Saver
10104,20170525,DEL,BOM,20170604,1615,1,Saver
10105,20170523,BOM,MAA,20170604,1335,1,Deal
10106,20170518,BOM,BLR,20170604,2130,1,Saver
10107,20170526,BLR,DEL,20170604,1510,1,Saver
10108,20170602,DEL,BOM,20170604,800,1,Classic
10109,20170602,HYD,BOM,20170604,1830,1,Classic
10110,20170512,HYD,BOM,20170604,1505,1,Deal
10111,20170603,DEL,BOM,20170604,2245,1,Flex
10112,20170513,MAA,DEL,20170604,630,1,Deal
10113,20170603,DEL,BOM,20170604,1815,1,Flex
10114,20170520,DEL,BLR,20170604,1830,1,Classic
10115,20170603,BOM,MAA,20170604,305,1,Classic
10116,20170416,BOM,MAA,20170604,2040,4,Saver
10117,20170529,HYD,BOM,20170604,1940,1,Classic
10118,20170529,BLR,BOM,20170604,855,1,Classic
10119,20170530,HYD,BOM,20170604,720,1,Saver
10120,20170320,BLR,DEL,20170604,750,1,Deal
10121,20170325,DEL,MAA,20170604,1600,2,Deal
10122,20170326,DEL,BOM,20170604,1915,1,Saver
10123,20170524,DEL,BOM,20170604,1615,1,Classic
10124,20170531,DEL,BLR,20170604,1450,1,Flex
10125,20170530,DEL,MAA,20170604,850,1,Classic
10126,20170525,DEL,CCU,20170604,525,2,Classic
10127,20170601,BOM,BLR,20170604,840,1,Classic
10128,20170603,DEL,BOM,20170604,705,2,Saver
10129,20170526,DEL,BOM,20170604,1945,1,Classic
10130,20170602,DEL,BOM,20170604,705,1,Classic
10131,20170526,BLR,BOM,20170604,1615,2,Classic
10132,20170603,DEL,BOM,20170604,2050,2,Flex
10133,20170528,GOI,BOM,20170604,1500,1,Classic
10134,20170424,DEL,CCU,20170604,730,2,Deal
10135,20170516,BLR,BOM,20170604,1615,1,Saver
10136,20170404,GOI,BOM,20170604,1835,3,Deal
10137,20170301,BLR,DEL,20170604,750,2,Deal
10138,20170227,MAA,DEL,20170604,1340,6,Deal
10139,20170413,GOI,BOM,20170604,1435,2,Deal
10140,20170522,BLR,BOM,20170604,855,1,Classic
10141,20170522,BOM,BLR,20170604,1455,1,Saver
10142,20170529,CCU,BOM,20170604,925,1,Flex
10143,20170210,MAA,DEL,20170604,1340,1,Deal
10144,20170411,MAA,DEL,20170604,1030,1,Deal
10145,20170528,BLR,BOM,20170604,855,2,Classic
10146,20170523,BOM,MAA,20170604,1055,1,Saver
10147,20170509,BOM,BLR,20170604,1550,1,Deal
10148,20170211,DEL,CCU,20170604,1050,3,Deal
10149,20170312,DEL,BOM,20170604,2150,1,Deal
10150,20170508,DEL,BLR,20170604,750,1,Saver
10151,20170303,DEL,MAA,20170604,650,1,Deal
10152,20170312,DEL,MAA,20170604,650,1,Deal
10153,20170423,BLR,BOM,20170604,1120,1,Saver
10154,20170417,MAA,DEL,20170604,1030,2,Deal
10155,20170529,CCU,BOM,20170604,1405,2,Flex
10156,20170509,BOM,DEL,20170604,1300,1,Deal
10157,20170530,DEL,BOM,20170604,2050,1,Classic
10158,20170530,DEL,BOM,20170604,1815,1,Classic
10159,20170530,DEL,BOM,20170604,800,1,Classic
10160,20170604,BLR,BOM,20170604,2035,3,Saver
10161,20170528,CCU,BOM,20170604,925,1,Classic
10162,20170515,BOM,DEL,20170604,700,1,Deal
10163,20170529,MAA,BOM,20170604,1310,2,Classic
10164,20170503,BOM,CCU,20170604,1750,2,Saver
10165,20170509,BLR,DEL,20170604,700,1,Deal
10166,20170302,DEL,BOM,20170604,705,3,Deal
10167,20170324,CCU,BOM,20170604,1145,2,Saver
10168,20170510,MAA,BOM,20170604,1920,1,Deal
10169,20170413,MAA,BOM,20170604,1545,1,Deal
10170,20170601,BLR,DEL,20170604,1745,1,Classic
10171,20170601,BOM,MAA,20170604,705,1,Classic
10172,20170414,DEL,CCU,20170604,230,1,Deal
10173,20170520,BOM,MAA,20170604,305,1,Saver
10174,20170520,BOM,BLR,20170604,1550,1,Saver
10175,20170504,GOI,BOM,20170604,430,5,Deal
10176,20170531,HYD,BOM,20170604,915,2,Classic
10177,20170525,DEL,MAA,20170604,1600,1,Classic
10178,20170601,BOM,BLR,20170604,2130,1,Saver
10179,20170526,GOI,BOM,20170604,1835,3,Classic
10180,20170602,DEL,BOM,20170604,705,1,Classic
10181,20170520,BOM,DEL,20170604,1100,1,Saver
10182,20170510,BOM,BLR,20170604,840,1,Saver
10183,20170503,MAA,BOM,20170604,545,1,Saver
10184,20170524,BOM,BLR,20170604,1330,1,Saver
10185,20170531,BOM,BLR,20170604,2025,1,Deal
10186,20170531,HYD,BOM,20170604,1830,1,Classic
10187,20170601,DEL,BOM,20170604,705,2,Classic
10188,20170601,DEL,BOM,20170604,1135,1,Classic
10189,20170601,DEL,CCU,20170604,1750,1,Flex
10190,20170601,CCU,BOM,20170604,1145,1,Flex
10191,20170519,BOM,BLR,20170604,1550,1,Saver
10192,20170603,BOM,MAA,20170604,1335,1,Classic
10193,20170603,DEL,BOM,20170604,705,2,Classic
10194,20170603,GOI,BOM,20170604,705,1,Classic
10195,20170603,DEL,BLR,20170604,1830,1,Flex
10196,20170324,CCU,BOM,20170604,1145,4,Saver
10197,20170221,BOM,MAA,20170604,1525,1,Deal
10198,20170312,DEL,CCU,20170604,730,1,Saver
10199,20170127,BOM,DEL,20170604,700,2,Deal
10200,20170324,BOM,MAA,20170604,835,1,Deal
